ID,Scanner,Unit,Raw_material,Class,Blank,Technology,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,Core_classification
RF.b_9875,Artec.Spider,D1c,Undetermined,Blank,Flake,Maintenance,1-33%,Complete,14117.68945,4795.68096,73.09999847,41.09999847,21.89999962,NA
RF.b_9888,Artec.Spider,D1c,Maiolica,Blank,Blade,Optimal,0%,Complete,2444.586426,2368.699689,67,20.10000038,3.700000048,NA
RF.b_9898,Artec.Spider,D1d,Maiolica,Blank,Blade,Semi-cortical,1-33%,Complete,5209.649902,3781.381724,109.9000015,18.89999962,6.400000095,NA
RF.b_9899,Artec.Spider,D1d,Scaglia.Rossa,Blank,Blade,Optimal,0%,Complete,1616.609985,1425.534327,61.29999924,12.69999981,6.099999905,NA
RF.b_9905,Artec.Spider,D1c,Maiolica,Blank,Blade,Maintenance,0%,Complete,1242.782471,1492.291911,49,18.39999962,2.5,NA
RF.b_9941,Artec.Spider,D1c,Maiolica,Blank,Flake,Maintenance,0%,Complete,3944.131104,2140.942344,40.20000076,31,8.5,NA
RF.b_9983,Micro-CT,D3d,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,66.95796967,162.0234073,19.7,4.9,1.2,NA
RF.c_10,Artec.spider,A2,Scaglia.Variegata,Core,Other,Other,33-66%,Other,25815.7207,5558.284382,53,24,47.70000076,Narrow-sided
RF.c_100,Artec.spider,A2.internal,Scaglia.Rossa,Core,Other,Other,33-66%,Other,18328.44727,3963.030052,43.5,28.60000038,37.79999924,Narrow-sided
RF.c_103,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,17576.25586,4525.710648,61.79999924,25,38,Initial
RF.c_104,Artec.spider,A2.internal,Maiolica,Core,Other,Other,66-99%,Other,7408.543457,2449.235157,39,24.79999924,15.5,Initial
RF.c_11,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,17736.48828,4251.160382,50.20000076,33.09999847,23.20000076,Narrow-sided
RF.c_111,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,1-33%,Other,15903.11816,3750.338062,38.40000153,20.29999924,37.29999924,Narrow-sided
RF.c_114,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,8608.888672,2463.688094,33.70000076,35.79999924,18,Multi-platform
RF.c_117,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,33-66%,Other,27001.7832,5496.50836,40.2,43.5,32.09999847,Initial
RF.c_118,Artec.spider,A1,Maiolica,Core,Other,Other,33-66%,Other,28298.35938,6802.238974,72.09999847,36.09999847,31.5,Tested
RF.c_12,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,13152.07031,3692.29897,61.5,26.20000076,20.20000076,Narrow-sided
RF.c_120,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,34073.27344,7916.852495,62,55,27,Initial
RF.c_13,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,34009.29688,5977.331084,36.29999924,47.79999924,52.20000076,Semicircumferential
RF.c_132,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,11720.69727,3276.264291,24.5,38.79999924,36.09999847,Initial
RF.c_133,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,12603.9541,3342.479864,21.10000038,43.59999847,38.79999924,Initial
RF.c_136,Artec.spider,A1,Maiolica,Core,Other,Other,33-66%,Other,13937.08984,3478.177265,29.5,28.79999924,41.29999924,Initial
RF.c_137,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,56703.5,9965.1621,69.5,74.5,36.79999924,Initial
RF.c_138,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,42407.25,7635.960043,37.79999924,50,63.29999924,Initial
RF.c_139,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,25076.85547,5516.920265,52.79999924,30.10000038,37.79999924,Initial
RF.c_14,Artec.spider,A2.internal,Maiolica,Core,Other,Other,66-99%,Other,16750.89258,3885.58243,42.59999847,30.29999924,42.09999847,Narrow-sided
RF.c_140,Artec.spider,A1,Scaglia.Variegata,Core,Other,Other,1-33%,Other,36952.38672,7008.018375,50.5,29,61.59999847,Initial
RF.c_141,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,40871.32422,8039.968289,57.59999847,66,43.59999847,Initial
RF.c_148,Artec.spider,A2.internal,Maiolica,Core-Tool,Other,Other,1-33%,Other,15584.57031,3918.223561,22.5,32,40.09999847,Initial
RF.c_15,Artec.spider,A1,Scaglia.Variegata,Core,Other,Other,33-66%,Other,12337.91016,3242.130189,33.20000076,24.79999924,44.79999924,Semicircumferential
RF.c_152,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,7381.963867,2395.903831,38.09999847,20,24,Initial
RF.c_16,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,7599.109375,2506.912868,27,21.79999924,20.10000038,Multi-platform
RF.c_161,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,52491.11328,8214.829674,47,53.29999924,53.70000076,Multi-platform
RF.c_163,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,16157.84766,4012.300974,38,43.79999924,24.5,Wide-faced
RF.c_166,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,11140.96387,3098.258049,35.09999847,38.79999924,23.5,Multi-platform
RF.c_169,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,6035.235352,2218.195989,40.5,19.79999924,25,Narrow-sided
RF.c_17,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,1-33%,Other,6612.997559,2133.311744,30.39999962,26.20000076,36.29999924,Semicircumferential
RF.c_170,Artec.spider,A2.internal,Maiolica,Core,Other,Other,66-99%,Other,15628.26465,3972.073647,24.10000038,42.59999847,46.59999847,Initial
RF.c_171,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,13597.83203,3741.187483,43.09999847,17,43.90000153,Narrow-sided
RF.c_172,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,23744.16406,5256.363487,62.40000153,32,30.29999924,Narrow-sided
RF.c_173,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,33-66%,Other,9913.882813,2893.031401,39.09999847,38.90000153,16.5,Wide-faced
RF.c_174,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,33-66%,Other,9254.987305,2820.547506,31.60000038,23.89999962,43.29999924,Semicircumferential
RF.c_175,Artec.spider,A2.internal,Scaglia.Rossa,Core,Other,Other,0%,Other,16384.64453,3712.835813,33.59999847,31,37,Semicircumferential
RF.c_176,Artec.Spider,A2,Scaglia.Variegata,Core-Tool,Flake,Maintenance,1-33%,Complete,6101.670898,2646.111452,49.5,38.70000076,12.69999981,Carinated
RF.c_178,Artec.Spider,A2.internal,Maiolica,Core-Tool,Other,Other,1-33%,Other,6229.077637,2683.760571,62.29999924,10.30000019,24.79999924,Narrow-sided
RF.c_18,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,1-33%,Other,6746.334961,2072.316483,25,20.5,34.59999847,Semicircumferential
RF.c_189,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,24708.45117,5109.158629,45,50.40000153,29.5,Multi-platform
RF.c_19,Artec.spider,A2,Maiolica,Core,Other,Other,0%,Other,61720.13281,9834.570858,47.29999924,43.5,69.30000305,Semicircumferential
RF.c_191,Artec.spider,A2.internal,Maiolica,Core-Tool,Flake,Other,0%,Other,6186.62207,2053.728661,19.60000038,27.60000038,31.20000076,Carinated
RF.c_192,Artec.spider,A2.internal,Maiolica,Core-Tool,Flake,Other,0%,Other,10323.7666,2848.327934,18.5,35.90000153,40.20000076,Carinated
RF.c_193,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,1-33%,Other,33435.82813,6464.526419,35.09999847,62,28.79999924,Initial
RF.c_194,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,10004.07031,2663.109851,25.6,26.6,37.3,Semicircumferential
RF.c_196,Artec.Spider,D6,Maiolica,Core,Other,Other,0%,Other,5368.858887,1929.145604,34.09999847,28.29999924,12.69999981,Wide-faced
RF.c_197,Artec.Spider,D6,Maiolica,Core,Other,Other,0%,Other,12079.39258,3167.682987,40.5,37.40000153,22,Semicircumferential
RF.c_198,Artec.Spider,D3+D6,Maiolica,Core,Other,Other,66-99%,Other,4863.23877,1739.496619,30.20000076,24.5,16.70000076,Semicircumferential
RF.c_20,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,9388.03418,2921.486459,44.70000076,28.70000076,20.70000076,Wide-faced
RF.c_200,Artec.spider,D3d,Maiolica,Core,Other,Other,66-99%,Other,25353.88281,6356.408114,49.79999924,75,23.89999962,Initial
RF.c_202,Artec.Spider,D6,Maiolica,Core,Other,Other,33-66%,Other,18699.88086,5130.571901,23.20000076,53.90000153,40.5,Initial
RF.c_203,Artec.Spider,D6,Maiolica,Core,Other,Other,1-33%,Other,4018.043457,1541.088177,33.29999924,15,17.20000076,Narrow-sided
RF.c_205,Artec.spider,D3b.alpha,Scaglia.Variegata,Core,Other,Other,0%,Other,13114.65039,4184.230851,45,13,43.70000076,Narrow-sided
RF.c_205,Artec.Spider,D3b.alpha,Scaglia.Variegata,Core,Other,Other,0%,Other,13114.65039,4184.230851,45,13,43.70000076,Narrow-sided
RF.c_207,Artec.spider,D3b.alpha,Scaglia.Variegata,Core-Tool,Undetermined,Other,0%,Other,19628.19922,4601.390851,37.29999924,40.29999924,55.20000076,Carinated
RF.c_21,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,81698.78125,11075.53703,60.59999847,49.29999924,68.59999847,Narrow-sided
RF.c_212,Artec.spider,D3d.base,Scaglia.Rossa,Core-Tool,Flake,Maintenance,0%,Complete,10079.12598,3197.740411,19.70000076,30.79999924,43.20000076,Carinated
RF.c_213,Artec.spider,D3b,Maiolica,Core-Tool,Flake,Semi-cortical,1-33%,Distal,12841.23438,3801.422488,24.39999962,39.5,46.90000153,Carinated
RF.c_214,Artec.Spider,D6,Maiolica,Core-Tool,Other,Other,1-33%,Other,4251.469238,1698.901117,21.10000038,25.89999962,26,Carinated
RF.c_215,Artec.spider,D3b,Maiolica,Core-Tool,Undetermined,Other,0%,Other,10729.22461,2996.419332,34.29999924,32.79999924,33,Multi-platform
RF.c_216,Artec.Spider,D6,Scaglia.Rossa,Core-Tool,Other,Other,1-33%,Other,15575.1543,3861.488036,31,35.79999924,49.29999924,Carinated
RF.c_217,Artec.spider,D3b,Other,Core,Other,Other,0%,Other,13504.29199,3576.944753,32,39,36,Semicircumferential
RF.c_218,Artec.Spider,D1c,Oolitic,Core,Other,Other,1-33%,Other,31647.72656,6224.220094,52.5,48,28.70000076,Semicircumferential
RF.c_219,Artec.Spider,D1c,Scaglia.Variegata,Core,Other,Other,1-33%,Other,86205.78906,11173.35942,67.59999847,44.20000076,57.29999924,Multi-platform
RF.c_22,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,27759.82031,6454.121755,60.59999847,26.5,51,Initial
RF.c_220,Artec.spider,D3b.alpha,Maiolica,Core,Other,Other,1-33%,Other,93557.82031,12650.92119,67.5,73.69999695,45.5,Semicircumferential
RF.c_221,Artec.spider,D3b,Maiolica,Core,Other,Other,1-33%,Other,4594.540527,1686.019823,29.20000076,24.89999962,23.89999962,Semicircumferential
RF.c_222,Artec.spider,D3d.base,Scaglia.Variegata,Core,Other,Other,33-66%,Other,20397.72461,5046.869744,56.59999847,26.10000038,32.79999924,Initial
RF.c_223,Artec.spider,D3b,Maiolica,Core-Tool,Flake,Other,1-33%,Other,8201.235352,2779.681435,28.89999962,34.86999893,46.90000153,Carinated
RF.c_224,Artec.spider,D3b,Maiolica,Core,Other,Other,0%,Other,10665.99316,3109.138404,38.5,19.39999962,32.79999924,Initial
RF.c_225,Artec.spider,D3b.alpha,Maiolica,Core,Other,Other,1-33%,Other,112223.8516,17424.54611,121.2,32.6,74.2,Multi-platform
RF.c_226,Artec.Spider,D6,Maiolica,Core,Other,Other,1-33%,Other,12260.80176,3146.291197,36,34.79999924,23.5,Semicircumferential
RF.c_227,Artec.spider,D3b,Maiolica,Core,Other,Other,0%,Other,18265.81445,4163.746356,49.5,36.29999924,24.10000038,Semicircumferential
RF.c_23,Artec.spider,A1,Other,Core,Other,Other,0%,Other,12734.41211,3574.086685,41.40000153,49,18.20000076,Multi-platform
RF.c_231,Artec.spider,D3d.base,Scaglia.Variegata,Core,Other,Other,0%,Other,6070.680176,1977.929467,33,27.20000076,18.5,Semicircumferential
RF.c_234,Artec.spider,D3d,Maiolica,Core,Other,Other,1-33%,Other,39664.30078,6912.715392,52.79999924,30.20000076,67.90000153,Initial
RF.c_235,Artec.spider,D3b.alpha,Maiolica,Core,Other,Other,66-99%,Other,24760.93359,5038.300936,52,41.79999924,27.89999962,Initial
RF.c_236,Artec.spider,D1c,Maiolica,Core,Other,Other,33-66%,Other,31448.9043,6060.052847,58.59999847,41.70000076,26.39999962,Wide-faced
RF.c_237,Artec.Spider,D6,Maiolica,Core-Tool,Other,Other,0%,Other,18688.33203,4403.360872,34.5,34,51.29999924,Carinated
RF.c_24,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,18711.28125,4168.643649,40,29.60000038,42.70000076,Semicircumferential
RF.c_241,Artec.spider,D3b.alpha,Maiolica,Core,Other,Other,33-66%,Other,21386.95898,4944.057103,63,34.90000153,23.79999924,Initial
RF.c_242,Artec.spider,D3b,Maiolica,Core,Other,Other,0%,Other,9443.920898,2786.911314,38.79999924,25.89999962,28.89999962,Multi-platform
RF.c_243,Artec.spider,D3d.base,Scaglia.Variegata,Core-Tool,Flake,Other,33-66%,Other,5512.779785,2107.730375,28.60000038,14.30000019,37,Carinated
RF.c_246,Artec.Spider,D1d,Scaglia.Rossa,Core,Other,Other,1-33%,Other,35146.01563,6355.744447,55.40000153,32.90000153,50.29999924,Semicircumferential
RF.c_25,Artec.spider,A1,Scaglia.Variegata,Core,Other,Other,0%,Other,11337.68457,3003.26348,27.79999924,38.90000153,27,Multi-platform
RF.c_250,Artec.Spider,D6,Maiolica,Core-Tool,Other,Other,1-33%,Other,31224.91016,5829.180929,35,48.29999924,42.79999924,Carinated
RF.c_251,Artec.spider,D3b,Scaglia.Rossa,Core,Other,Other,1-33%,Other,44249.35547,8395.21975,60.90000153,59.09999847,27.70000076,Wide-faced
RF.c_252,Artec.spider,D3b,Maiolica,Core,Other,Other,66-99%,Other,73772.28125,9997.641401,65,36.5,55.59999847,Initial
RF.c_253,Artec.Spider,D6,Scaglia.Rossa,Core,Other,Other,33-66%,Other,23590.06445,4823.092744,45.79999924,38.90000153,25.20000076,Semicircumferential
RF.c_254,Artec.Spider,D6,Maiolica,Core,Other,Other,1-33%,Other,20558.93164,4558.759655,50.20000076,35.20000076,42.90000153,Semicircumferential
RF.c_255,Artec.Spider,D6,Maiolica,Core,Other,Other,0%,Other,67552.08594,9373.440244,57.79999924,51,63.20000076,Semicircumferential
RF.c_258,Artec.Spider,D3+D6,Maiolica,Core,Other,Other,33-66%,Other,10725.62207,2723.84364,28.70000076,28.70000076,29,Semicircumferential
RF.c_259,Artec.spider,D3b,Maiolica,Core,Other,Other,33-66%,Other,29170.92383,5909.606423,60.79999924,52.90000153,25,Initial
RF.c_26,Artec.spider,A2,Maiolica,Core,Other,Other,66-99%,Other,167605.3438,19421.81348,111.9000015,67.69999695,45.29999924,Tested
RF.c_260,Artec.spider,D3b,Maiolica,Core,Other,Other,1-33%,Other,33079.84375,6395.225945,48,40.59999847,52.59999847,Multi-platform
RF.c_261,Artec.spider,D3b,Maiolica,Core,Other,Other,0%,Other,20760.7793,4683.904848,38.70000076,41.09999847,29.70000076,Semicircumferential
RF.c_263,Artec.Spider,D3+D6,Maiolica,Core,Other,Other,1-33%,Other,31291.44141,6284.43942,52.79999924,42.40000153,33.59999847,Multi-platform
RF.c_266,Artec.Spider,D6,Maiolica,Core,Other,Other,1-33%,Other,13908.33398,3738.35362,44.09999847,38.40000153,21.60000038,Multi-platform
RF.c_268,Artec.Spider,D6,Maiolica,Core,Other,Other,0%,Other,36197.90625,7951.295672,55,48,77,Multi-platform
RF.c_269,Artec.Spider,D6,Maiolica,Core,Other,Other,1-33%,Other,36632.32813,6594.620355,44,43.09999847,50.79999924,Multi-platform
RF.c_27,Artec.spider,A2.internal,Maiolica,Core,Other,Other,66-99%,Other,141272.1719,16536.13695,116.0999985,68,60,Initial
RF.c_273,Artec.Spider,D1c+D1d,Maiolica,Core,Other,Other,33-66%,Other,28012.69141,5670.70258,57.8,25.4,31.9,Narrow-sided
RF.c_28,Artec.spider,A2,Maiolica,Core,Other,Other,66-99%,Other,61286.82422,10795.48294,95,65,30,Tested
RF.c_283,Artec.Spider,D1c,Maiolica,Core,Other,Other,1-33%,Other,78365.03906,11260.37206,72.5,68,34,Flake core
RF.c_289,Artec.spider,D3b,Scaglia.Rossa,Core,Other,Other,1-33%,Other,2949.557129,1252.94111,21.2,14.5,16.9,Multi-platform
RF.c_29,Artec.spider,A2,Maiolica,Core,Other,Other,66-99%,Other,25819.76367,6283.620867,63.70000076,47,19.70000076,Tested
RF.c_292,Artec.Spider,D1f,Maiolica,Core,Other,Other,33-66%,Other,16175.9375,3843.410198,41.2,46.1,23,Flake core
RF.c_294,Artec.spider,D3d.base,Scaglia.Rossa,Core,Other,Other,1-33%,Other,19906.9375,4641.780772,45,32,25.1,Multi-platform
RF.c_30,Artec.spider,A2.internal,Maiolica,Core,Other,Other,33-66%,Other,93038.63281,12847.44693,55.59999847,92.5,43.29999924,Initial
RF.c_300,Artec.Spider,D1d+D1e,Undetermined,Core,Other,Other,1-33%,Other,8882.241211,2417.226394,36.20000076,19.3,22.4,Narrow-sided
RF.c_302,Artec.Spider,D1c,Scaglia.Rossa,Core,Other,Other,33-66%,Other,13451.58789,3687.238209,47.5,37.6,17.8,Flake core
RF.c_303,Artec.Spider,D6,Scaglia.Rossa,Core-Tool,Other,Other,0%,Other,11655.67871,3241.897616,27.10000038,34.6,41.2,Carinated
RF.c_308,Artec.Spider,D1,Maiolica,Core,Other,Other,1-33%,Other,10068.94922,3288.843117,52.70000076,23.1,36.3,Narrow-sided
RF.c_31,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,146608.1406,16840.87946,74.40000153,54.3,66.7,Initial
RF.c_312,Artec.Spider,D6,Maiolica,Core,Other,Other,0%,Other,26323.96875,5710.480213,45.7,45.6,28.7,Semicircumferential
RF.c_313,Artec.Spider,D6,Maiolica,Core,Other,Other,33-66%,Other,28353.05273,5895.516084,30.5,58.8,42.8,Initial
RF.c_314,Artec.Spider,D6,Maiolica,Core,Other,Other,33-66%,Other,13601.30273,4094.051379,55.6,36.7,29,Shatter
RF.c_315,Artec.spider,D3d.base,Maiolica,Core,Other,Other,1-33%,Other,9895.991211,2990.647853,31,23.29999924,39.70000076,Initial
RF.c_316,Artec.spider,D3d.base,Maiolica,Core,Other,Other,0%,Other,4841.54834,1813.712525,19.10000038,14.60000038,37.29999924,Initial
RF.c_317,Artec.spider,D3b,Maiolica,Core,Other,Other,0%,Other,7748.180664,2564.575676,37.09999847,18.60000038,21,Initial
RF.c_318,Artec.Spider,D1d,Maiolica,Core,Other,Other,0%,Other,17913.66211,5018.940364,52,48.29999924,18.60000038,Wide-faced
RF.c_33,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,54821.19141,9015.341545,69,47,48,Tested
RF.c_34,Artec.spider,A2,Scaglia.Variegata,Core,Other,Other,66-99%,Other,66815.59375,10722.12641,67.30000305,35,70,Initial
RF.c_35,Artec.spider,A2.internal,Maiolica,Core,Other,Other,33-66%,Other,105553.9922,13693.72956,47.40000153,84.09999847,53.20000076,Tested
RF.c_36,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,10990.63379,2868.961044,37.29999924,30.29999924,21.39999962,Wide-faced
RF.c_37,Artec.spider,A2,Maiolica,Core,Other,Other,0%,Other,32886.20313,6627.417506,47.09999847,61.5,21,Wide-faced
RF.c_38,Artec.spider,A1,Maiolica,Core,Other,Other,0%,Other,7439.230469,2311.754573,29.60000038,30.70000076,23.20000076,Multi-platform
RF.c_39,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,18531.71289,4417.19842,41.40000153,45.5,21,Multi-platform
RF.c_40,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,42271.98047,7585.507339,58.20000076,33.59999847,67.90000153,Semicircumferential
RF.c_41,Artec.spider,A2.internal,Maiolica,Core,Other,Other,66-99%,Other,23893.23242,4873.450854,55.20000076,37.90000153,44.40000153,Narrow-sided
RF.c_42,Artec.spider,A1,Maiolica,Core-Tool,Other,Other,33-66%,Other,31210.86719,6109.6239,34.90000153,48.20000076,54,Carinated
RF.c_43,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,42326.77344,7143.289088,48.40000153,36.09999847,38.20000076,Narrow-sided
RF.c_44,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,14759.75586,3591.239359,43.59999847,27.70000076,27.79999924,Narrow-sided
RF.c_45,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,12671.07422,3020.519463,32.90000153,25.70000076,39.59999847,Semicircumferential
RF.c_46,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,14560.2627,3882.471855,44.59999847,37.59999847,21,Wide-faced
RF.c_47,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,12520.41309,3327.703885,43.70000076,30.20000076,27.79999924,Multi-platform
RF.c_48,Artec.spider,A1,Scaglia.Variegata,Core,Other,Other,1-33%,Other,16427.12109,3692.726303,33,38.20000076,37.79999924,Semicircumferential
RF.c_49,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,20642.49414,4339.146848,40.29999924,24.60000038,41.09999847,Multi-platform
RF.c_50,Artec.spider,A2.internal,Maiolica,Core-Tool,Flake,Other,0%,Other,4993.699219,1870.911398,20.70000076,29.39999962,29.5,Carinated
RF.c_51,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,4477.902344,1807.07952,34.40000153,23.5,12.80000019,Wide-faced
RF.c_52,Artec.spider,A1,Maiolica,Core,Other,Other,0%,Other,15726.96582,3965.418841,44.40000153,21.70000076,34.09999847,Narrow-sided
RF.c_53,Artec.spider,A2,Maiolica,Core-Tool,Undetermined,Other,1-33%,Other,13916.25098,3534.561932,30.60000038,39.59999847,35.20000076,Carinated
RF.c_54,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,16007.22656,3948.280008,44.40000153,32.09999847,36,Narrow-sided
RF.c_55,Artec.spider,A2.internal,Maiolica,Core-Tool,Flake,Other,1-33%,Other,16083.49414,4058.507048,23.5,42.90000153,41.90000153,Carinated
RF.c_56,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,20771.47266,4532.99764,46.5,34.20000076,39.40000153,Narrow-sided
RF.c_57,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,33-66%,Other,16784.9082,3784.982492,56.29999924,32.40000153,41,Multi-platform
RF.c_59,Artec.spider,A2,Scaglia.Variegata,Core,Other,Other,1-33%,Other,12650.41797,3181.203543,29.5,27.79999924,36.70000076,Semicircumferential
RF.c_6,Artec.spider,A2,Scaglia.Variegata,Core,Other,Other,1-33%,Other,9943.77832,2692.507215,30.79999924,26.20000076,36.59999847,Semicircumferential
RF.c_60,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,33-66%,Other,29312.83594,5881.722432,37.5,43.59999847,55.09999847,Initial
RF.c_61,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,1-33%,Other,41068.6875,6702.5881,40.70000076,52,55.29999924,Semicircumferential
RF.c_62,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,66-99%,Other,25995.23828,5199.103284,47.90000153,48.09999847,31.70000076,Initial
RF.c_63,Artec.spider,A1,Maiolica,Core,Other,Other,0%,Other,9541.217773,2549.391354,30.5,28.5,25,Multi-platform
RF.c_64,Artec.spider,A2,Maiolica,Core,Other,Other,0%,Other,30675.92969,6570.605677,63,51.79999924,29.60000038,Wide-faced
RF.c_65,Artec.spider,A1,Maiolica,Core,Other,Other,0%,Other,43474.74219,7416.598188,58.20000076,58.40000153,33.20000076,Multi-platform
RF.c_66,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,26181.0918,6118.200588,66.40000153,46,22,Wide-faced
RF.c_67,Artec.spider,A1,Scaglia.Variegata,Core,Other,Other,1-33%,Other,16113.47656,3857.594477,38.90000153,37.40000153,29.79999924,Multi-platform
RF.c_68,Artec.spider,A2,Maiolica,Core,Other,Other,1-33%,Other,18848.02734,4533.437923,45.70000076,44.59999847,22.60000038,Wide-faced
RF.c_69,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,11094.95117,3018.189738,40,30.70000076,19.10000038,Multi-platform
RF.c_7,Artec.spider,A1,Maiolica,Core,Other,Other,0%,Other,30672.68945,6408.319244,61.70000076,52,24.5,Multi-platform
RF.c_70,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,17745.56055,3921.536422,40.29999924,40.5,23.79999924,Semicircumferential
RF.c_71,Artec.spider,A1,Scaglia.Rossa,Core,Other,Other,0%,Other,10767.59375,3084.834001,31.39999962,21.5,42.09999847,Semicircumferential
RF.c_72,Artec.spider,A2.internal,Scaglia.Rossa,Core,Other,Other,0%,Other,12114.62598,3396.216136,40,43.70000076,17.60000038,Wide-faced
RF.c_73,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,0%,Other,18219.39648,4485.163367,41.29999924,30,42.09999847,Semicircumferential
RF.c_74,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,9377.246094,2668.391953,28.79999924,25.29999924,34.20000076,Multi-platform
RF.c_75,Artec.spider,A2.internal,Maiolica,Core,Other,Other,33-66%,Other,45287.66406,7835.047253,69.19999695,40.70000076,34.09999847,Initial
RF.c_76,Artec.spider,A2.internal,Scaglia.Rossa,Core,Other,Other,0%,Other,8622.75293,2699.342298,43.59999847,19.70000076,14.39999962,Narrow-sided
RF.c_77,Artec.spider,A2.internal,Maiolica,Core,Other,Other,0%,Other,26579.76563,5804.870397,50.59999847,40,24.29999924,Wide-faced
RF.c_78,Artec.spider,A2.internal,Maiolica,Core,Other,Other,1-33%,Other,6976.428223,2209.049105,24.60000038,19.79999924,35.5,Semicircumferential
RF.c_79,Artec.spider,A2,Maiolica,Core-Tool,Other,Other,1-33%,Other,21316.21094,4847.94333,32,35.40000153,48.5,Carinated
RF.c_80,Artec.spider,A1,Maiolica,Core,Other,Other,33-66%,Other,16086.81641,3982.987263,38,25.60000038,42.5,Semicircumferential
RF.c_81,Artec.spider,A1,Maiolica,Core,Other,Other,0%,Other,12395.83008,3348.837457,36.29999924,42.5,23,Wide-faced
RF.c_82,Artec.spider,A2.internal,Maiolica,Core-Tool,Flake,Other,0%,Other,15614.87402,4056.947122,28.60000038,39.40000153,44,Carinated
RF.c_83,Artec.spider,A1,Maiolica,Core,Other,Other,0%,Other,8554.580078,2596.287998,33.40000153,31.29999924,29.5,Narrow-sided
RF.c_84,Artec.spider,A2.internal,Scaglia.Variegata,Core,Other,Other,66-99%,Other,9551.96582,2699.982204,41,27.20000076,19.70000076,Narrow-sided
RF.c_85,Artec.spider,A1,Maiolica,Core,Other,Other,33-66%,Other,15902.87891,3820.297504,43,40.59999847,23.5,Wide-faced
RF.c_87,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,14373.9834,3740.071071,43.20000076,28.79999924,42.40000153,Narrow-sided
